,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
[run number],r,step-size,rw-type,[step],mean [distance-to-zero] of turtles,step-size * sqrt ticks,mean [xcor] of turtles,mean [ycor] of turtles,100 * count patches with [pcolor = yellow] / count patches,time-all-covered,time-border-reached,map [ t -> [ current-angle ] of t ] sort turtles,map [ t -> [ angle ] of t ] sort turtles
104,3.3,0.8,deterministic,10000,0.6543166872469591,80,0.07516727452142465,-0.02710991143358625,0.16665032839917654,0,0,[0.4794270198242338 0.823603283206069 0.823603283206069 0.47942701982423414 0.47942701982423414 0.8236032832060687 0.47942701982423414 0.823603283206069 0.4794270198242338 0.8236032832060687 0.823603283206069 0.8236032832060689 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.823603283206069 0.47942701982423414 0.4794270198242346 0.823603283206069 0.8236032832060687 0.823603283206069 0.4794270198242338 0.8236032832060689 0.4794270198242338 0.823603283206069 0.823603283206069 0.8236032832060689 0.4794270198242346 0.823603283206069 0.8236032832060689 0.8236032832060687 0.8236032832060687 0.47942701982423414 0.4794270198242338 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.47942701982423414 0.8236032832060689 0.823603283206069 0.8236032832060689 0.4794270198242338 0.47942701982423414 0.4794270198242338 0.47942701982423414 0.8236032832060689 0.4794270198242338],[0.823603283206069 0.47942701982423414 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.823603283206069 0.4794270198242338 0.47942701982423414 0.4794270198242346 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.47942701982423414 0.8236032832060689 0.8236032832060687 0.47942701982423414 0.4794270198242338 0.47942701982423414 0.823603283206069 0.4794270198242346 0.823603283206069 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.8236032832060687 0.47942701982423414 0.4794270198242346 0.4794270198242338 0.4794270198242338 0.8236032832060689 0.823603283206069 0.8236032832060687 0.8236032832060687 0.8236032832060689 0.4794270198242346 0.8236032832060689 0.8236032832060687 0.8236032832060689 0.4794270198242346 0.47942701982423414 0.4794270198242346 0.823603283206069 0.8236032832060689 0.823603283206069 0.8236032832060689 0.4794270198242346 0.823603283206069]
105,3.3,1,deterministic,10000,1.5118305284091276,100,0.6062860533495937,-0.41490172539485903,70.81658660915596,0,51,[0.4794270198242346 0.8236032832060687 0.8236032832060689 0.823603283206069 0.8236032832060689 0.8236032832060689 0 0.823603283206069 0.4794270198242338 0.4794270198242338 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.4794270198242346 0.823603283206069 0.4794270198242338 0.8236032832060689 0.8236032832060689 0.47942701982423414 0.8236032832060687 0.4794270198242346 0.823603283206069 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.8236032832060687 0.8236032832060689 0.8236032832060687 0.8236032832060689 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.8236032832060687 0.4794270198242346 0.8236032832060689 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.47942701982423414 0.8236032832060689 0.823603283206069 0.823603283206069 0.47942701982423414 0.47942701982423414 0.823603283206069 0.4794270198242338 0.8236032832060687 0.4794270198242346 0.4794270198242346],[0.8236032832060687 0.4794270198242338 0.4794270198242346 0.47942701982423414 0.4794270198242346 0.4794270198242346 0 0.47942701982423414 0.823603283206069 0.823603283206069 0.8236032832060687 0.8236032832060687 0.8236032832060689 0.8236032832060687 0.47942701982423414 0.823603283206069 0.4794270198242346 0.4794270198242346 0.8236032832060689 0.4794270198242338 0.8236032832060687 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.4794270198242346 0.8236032832060687 0.8236032832060687 0.8236032832060689 0.4794270198242338 0.8236032832060687 0.4794270198242346 0.823603283206069 0.4794270198242346 0.8236032832060689 0.8236032832060687 0.8236032832060689 0.4794270198242346 0.47942701982423414 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.47942701982423414 0.823603283206069 0.4794270198242338 0.8236032832060687 0.8236032832060687]
106,3.3,1.2,deterministic,10000,0.9307557136940885,120,0.19807560927367804,-0.08167364487204372,0.2548769728457994,0,0,[0.4794270198242346 0.823603283206069 0.4794270198242338 0.4794270198242338 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.823603283206069 0.4794270198242346 0.4794270198242338 0.823603283206069 0.8236032832060689 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.8236032832060689 0.8236032832060687 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.4794270198242338 0.4794270198242338 0.4794270198242338 0.823603283206069 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.8236032832060689 0.823603283206069 0.823603283206069 0.823603283206069 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.823603283206069 0.47942701982423414 0.4794270198242338 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.8236032832060687 0.4794270198242338 0.47942701982423414 0.823603283206069 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.47942701982423414 0.8236032832060689 0.8236032832060687],[0.8236032832060687 0.47942701982423414 0.823603283206069 0.823603283206069 0.4794270198242338 0.823603283206069 0.8236032832060687 0.47942701982423414 0.8236032832060687 0.823603283206069 0.47942701982423414 0.4794270198242346 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.4794270198242346 0.4794270198242338 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.823603283206069 0.823603283206069 0.823603283206069 0.47942701982423414 0.823603283206069 0.4794270198242346 0.8236032832060689 0.4794270198242346 0.47942701982423414 0.47942701982423414 0.47942701982423414 0.4794270198242338 0.823603283206069 0.8236032832060687 0.47942701982423414 0.8236032832060689 0.823603283206069 0.4794270198242346 0.4794270198242346 0.4794270198242338 0.4794270198242338 0.823603283206069 0.8236032832060689 0.47942701982423414 0.823603283206069 0.4794270198242346 0.8236032832060689 0.8236032832060689 0.4794270198242346 0.4794270198242338]
107,3.3,1.4,deterministic,10000,1.359467985345187,140,0.2225885504126005,0.03593263979549382,0.37251249877462994,0,0,[0.8236032832060689 0.4794270198242338 0.8236032832060687 0.8236032832060687 0.823603283206069 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.823603283206069 0.4794270198242338 0.8236032832060687 0.4794270198242338 0.47942701982423414 0.823603283206069 0.8236032832060687 0.47942701982423414 0.823603283206069 0.8236032832060689 0.4794270198242346 0.823603283206069 0.47942701982423414 0.8236032832060687 0.4794270198242338 0.4794270198242338 0.8236032832060689 0.4794270198242338 0.47942701982423414 0.8236032832060689 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.823603283206069 0.4794270198242338 0.4794270198242338 0.823603283206069 0.4794270198242338 0.4794270198242346 0.47942701982423414 0.4794270198242338 0.823603283206069 0.47942701982423414 0.8236032832060689 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.4794270198242346 0.47942701982423414 0.47942701982423414],[0.4794270198242346 0.823603283206069 0.4794270198242338 0.4794270198242338 0.47942701982423414 0.823603283206069 0.4794270198242346 0.8236032832060689 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.823603283206069 0.4794270198242338 0.823603283206069 0.8236032832060689 0.47942701982423414 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.8236032832060687 0.47942701982423414 0.8236032832060689 0.4794270198242338 0.823603283206069 0.823603283206069 0.4794270198242346 0.823603283206069 0.8236032832060689 0.4794270198242346 0.8236032832060689 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.823603283206069 0.823603283206069 0.47942701982423414 0.823603283206069 0.8236032832060687 0.8236032832060689 0.823603283206069 0.47942701982423414 0.8236032832060689 0.4794270198242346 0.4794270198242346 0.4794270198242346 0.4794270198242338 0.8236032832060687 0.8236032832060689 0.8236032832060689]
108,3.3,1.6,deterministic,10000,1.421731274311706,160,-0.21581474313008406,0.2446932037004538,0.5587687481619449,0,0,[0.47942701982423414 0.823603283206069 0.4794270198242338 0.4794270198242346 0.8236032832060689 0.47942701982423414 0.823603283206069 0.8236032832060689 0.47942701982423414 0.4794270198242338 0.47942701982423414 0.4794270198242338 0.8236032832060689 0.4794270198242346 0.8236032832060689 0.823603283206069 0.8236032832060689 0.823603283206069 0.8236032832060689 0.4794270198242338 0.47942701982423414 0.4794270198242338 0.4794270198242338 0.4794270198242346 0.8236032832060687 0.8236032832060687 0.47942701982423414 0.823603283206069 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.823603283206069 0.4794270198242338 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.823603283206069 0.8236032832060689 0.4794270198242346 0.8236032832060689 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.4794270198242338 0.47942701982423414 0.4794270198242338 0.4794270198242346 0.4794270198242346 0.47942701982423414 0.4794270198242338],[0.8236032832060689 0.47942701982423414 0.823603283206069 0.8236032832060687 0.4794270198242346 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.8236032832060689 0.823603283206069 0.8236032832060689 0.823603283206069 0.4794270198242346 0.8236032832060687 0.4794270198242346 0.47942701982423414 0.4794270198242346 0.47942701982423414 0.4794270198242346 0.823603283206069 0.8236032832060689 0.823603283206069 0.823603283206069 0.8236032832060687 0.4794270198242338 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.4794270198242338 0.823603283206069 0.8236032832060687 0.47942701982423414 0.823603283206069 0.4794270198242338 0.823603283206069 0.8236032832060687 0.47942701982423414 0.4794270198242346 0.8236032832060687 0.4794270198242346 0.823603283206069 0.4794270198242346 0.8236032832060689 0.823603283206069 0.8236032832060689 0.823603283206069 0.8236032832060687 0.8236032832060687 0.8236032832060689 0.823603283206069]
109,3.3,1.8,deterministic,10000,2.0884841140567176,180,-0.1468603378482701,0.6009961005772924,82.88403097735517,0,28,[0.4794270198242346 0.8236032832060687 0.8236032832060687 0.4794270198242338 0.823603283206069 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.823603283206069 0.8236032832060689 0 0.47942701982423414 0.8236032832060689 0.823603283206069 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.47942701982423414 0.4794270198242338 0.4794270198242338 0.8236032832060689 0.8236032832060687 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.8236032832060687 0.823603283206069 0.4794270198242346 0.47942701982423414 0.823603283206069 0.4794270198242338 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.823603283206069 0.8236032832060689 0.4794270198242338 0.8236032832060687 0.8236032832060689 0.8236032832060687 0.823603283206069 0.823603283206069 0.47942701982423414 0.4794270198242338 0.8236032832060689 0.823603283206069 0.47942701982423414 0.4794270198242346 0.47942701982423414 0.8236032832060687],[0.8236032832060687 0.4794270198242338 0.4794270198242338 0.823603283206069 0.47942701982423414 0.823603283206069 0.8236032832060687 0.823603283206069 0.47942701982423414 0.4794270198242346 0 0.8236032832060689 0.4794270198242346 0.47942701982423414 0.823603283206069 0.8236032832060687 0.823603283206069 0.8236032832060689 0.823603283206069 0.823603283206069 0.4794270198242346 0.4794270198242338 0.823603283206069 0.8236032832060687 0.823603283206069 0.4794270198242338 0.47942701982423414 0.8236032832060687 0.8236032832060689 0.47942701982423414 0.823603283206069 0.4794270198242346 0.8236032832060689 0.8236032832060687 0.47942701982423414 0.4794270198242346 0.823603283206069 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.47942701982423414 0.47942701982423414 0.8236032832060689 0.823603283206069 0.4794270198242346 0.47942701982423414 0.8236032832060689 0.8236032832060687 0.8236032832060689 0.4794270198242338]
111,3.6,0.2,deterministic,10000,4.395529002717141,20,0.672883711051609,0.044166037074071005,2.254680913635918,0,0,[0.554984442402024 0.412419123173186 0.8375688436562682 0.3358202028614234 0.5940642584479213 0.5880735837909427 0.32649368966630654 0.8927884260649298 0.7923108680026677 0.831727037085703 0.38455022210185175 0.8483103578246909 0.33390015787953 0.4217880029424321 0.41258659743938664 0.38808484837039425 0.443969830250916 0.814790022660832 0.836893376280078 0.831727037085703 0.3381328643622179 0.5289188694013639 0.443969830250916 0.3612300455252555 0.8995969648230189 0.8129343986732859 0.43958726842591417 0.8503420657156221 0.8711521583489679 0.443969830250916 0.8565954756681926 0.865313515799023 0.41265472178507295 0.4055997403080368 0.3628381425937016 0.8434852403504514 0.43958726842591417 0.3708561488777632 0.4197455689099796 0.3849942865199315 0.819680992807108 0.5880735837909427 0.8978494874680628 0.8812592513480153 0.3358202028614234 0.8719387209888116 0.5722047973159563 0.42093295969805133 0.5388343007973729 0.32649368966630654],[0.8095765735457492 0.8680205598222642 0.3683110184060228 0.8958744880846343 0.7915169813769568 0.7943573113152418 0.899133196346816 0.4552427102924682 0.3270443762780847 0.36228757528589484 0.8783919844032069 0.38017415163001816 0.8965475458814176 0.8644676471915229 0.8679573505481207 0.87709236697452 0.8559143817725315 0.34615124911209433 0.3676005373878793 0.36228757528589484 0.8950622790698048 0.8210577702422953 0.8559143817725315 0.8868569770437507 0.5105808419243506 0.3444850834890086 0.8576205047774051 0.3825526899646082 0.589516977984676 0.8559143817725315 0.39019648314197336 0.5981587209588196 0.8679316354882185 0.8705852202530341 0.886279208678522 0.37470616796068185 0.8576205047774051 0.8833854497623902 0.8652451349930849 0.8782289553079621 0.35063187980241933 0.7943573113152418 0.5244410431897816 0.57215097722443 0.8958744880846343 0.5882881629966902 0.8017519228899626 0.8647933358240696 0.8167393334179749 0.899133196346816]
110,3.3,2,deterministic,10000,1.6302739918285132,200,0.04371971810355957,0.1043783958994457,0.8528575629840212,0,0,[0.47942701982423414 0.47942701982423414 0.8236032832060687 0.47942701982423414 0.47942701982423414 0.823603283206069 0.8236032832060689 0.8236032832060689 0.47942701982423414 0.8236032832060687 0.47942701982423414 0.8236032832060689 0.4794270198242346 0.823603283206069 0.823603283206069 0.823603283206069 0.823603283206069 0.8236032832060687 0.8236032832060689 0.8236032832060687 0.4794270198242338 0.47942701982423414 0.823603283206069 0.47942701982423414 0.8236032832060689 0.47942701982423414 0.8236032832060687 0.4794270198242338 0.4794270198242338 0.8236032832060689 0.8236032832060689 0.4794270198242346 0.47942701982423414 0.47942701982423414 0.47942701982423414 0.4794270198242346 0.8236032832060687 0.8236032832060687 0.4794270198242346 0.8236032832060687 0.823603283206069 0.47942701982423414 0.8236032832060687 0.8236032832060687 0.4794270198242346 0.823603283206069 0.4794270198242338 0.823603283206069 0.47942701982423414 0.8236032832060689],[0.8236032832060689 0.8236032832060689 0.4794270198242338 0.8236032832060689 0.8236032832060689 0.47942701982423414 0.4794270198242346 0.4794270198242346 0.8236032832060689 0.4794270198242338 0.8236032832060689 0.4794270198242346 0.8236032832060687 0.47942701982423414 0.47942701982423414 0.47942701982423414 0.47942701982423414 0.4794270198242338 0.4794270198242346 0.4794270198242338 0.823603283206069 0.8236032832060689 0.47942701982423414 0.8236032832060689 0.4794270198242346 0.8236032832060689 0.4794270198242338 0.823603283206069 0.823603283206069 0.4794270198242346 0.4794270198242346 0.8236032832060687 0.8236032832060689 0.8236032832060689 0.8236032832060689 0.8236032832060687 0.4794270198242338 0.4794270198242338 0.8236032832060687 0.4794270198242338 0.47942701982423414 0.8236032832060689 0.4794270198242338 0.4794270198242338 0.8236032832060687 0.47942701982423414 0.823603283206069 0.47942701982423414 0.8236032832060689 0.4794270198242346]
112,3.6,0.4,deterministic,10000,9.140213654655419,40,-0.7240762232981581,-0.37771229058234934,51.82825213214391,0,157,[0.443969830250916 0.7933744623434977 0.41322116805820414 0.5862858243466706 0.3381328643622179 0.34230688657231456 0.554984442402024 0.3414759856382009 0.8168926774760048 0.3825526899646082 0.5844242785385045 0.8066559849881562 0.8790337713477121 0.791482410302899 0.7923108680026677 0.3611063364434883 0.5749473471781135 0.3890622747456008 0.4159558616897397 0.8711521583489679 0.8782909834696649 0.5722047973159563 0.547123992966139 0.8034789451179534 0.3381328643622179 0.8745716981364691 0.5785789067854927 0.8602429202634939 0.8938345506156217 0 0.8219001831454007 0.5859005334922115 0.44580577363721957 0.5374815465056619 0.8322141598953459 0.8506535373650195 0.8996011667748698 0.4408861978624436 0.4207242927276265 0.3825526899646082 0.4178170251300234 0.36005463237578306 0.8768132146455019 0.41118810477360507 0.4197455689099796 0.3708561488777632 0.8927884260649298 0.4215062570878055 0.8784669999869643 0.7957441263150669],[0.8559143817725315 0.32790059586220544 0.8677177480161304 0.7951996384997266 0.8950622790698048 0.8935921159397284 0.8095765735457492 0.893885211127486 0.3480613039157685 0.8791244701924685 0.7960741843325642 0.33897548926065485 0.42368517572965714 0.3263803728956274 0.3270443762780847 0.8869013883682162 0.8004869440784993 0.8767321938778259 0.8666833853424278 0.589516977984676 0.42234510724019064 0.8017519228899626 0.8130832366399731 0.3362581173495864 0.8950622790698048 0.4159558616897397 0.7988036763562821 0.3949113076485363 0.4586161283953035 0 0.3527098320636369 0.7953808589054461 0.8551972168789476 0.8173319561832592 0.36277973899940785 0.38292160433308353 0.5105255406977802 0.8571156839245188 0.8648727735923751 0.8791244701924685 0.8659777523862074 0.8872787424324504 0.4197455689099796 0.8684848463740835 0.8652451349930849 0.8833854497623902 0.4552427102924682 0.8645749972045816 0.42266056056247925 0.329823724002194]
113,3.6,0.6,deterministic,10000,12.49481969869643,60,0.9313320856514516,0.864273477300634,14.322125281835115,0,0,[0.8782909834696649 0.8995969648230189 0.40106240967336465 0.8751266760164493 0.34298129395232607 0.596866843601308 0.8066559849881562 0.40484322695643654 0.4235714257888695 0.38808484837039425 0.3825526899646082 0.3611063364434883 0.799083336657229 0.38494923903273637 0.8986762777186081 0.7889735017920015 0.449143657341978 0.3358202028614234 0.3448208650035224 0.3849942865199315 0.38494923903273637 0.5903778019835313 0.4055997403080368 0.5723809282892625 0.5692693605689481 0.865313515799023 0.819680992807108 0.8219001831454007 0.5260422917638952 0.34232337106220984 0.8933540623237239 0.7885738288082831 0.8999476111331214 0.8768132146455019 0.8765329071295852 0.45737784180350993 0.38092123461786637 0.5289188694013639 0.38455022210185175 0.41551096490700284 0.44580577363721957 0.8725348885448052 0.5845491447598966 0.3611063364434883 0.8938345506156217 0.3611063364434883 0.831727037085703 0.5880735837909427 0.7984573882890531 0.8197857677955601],[0.42234510724019064 0.5105808419243506 0.8722818489944575 0.41687806148737033 0.8933540623237239 0.790178659717065 0.33897548926065485 0.8708686399086023 0.8637873975472528 0.87709236697452 0.8791244701924685 0.8869013883682162 0.33257118980264166 0.8782454967666369 0.5191755217326668 0.3243848128814987 0.8538896338698856 0.8958744880846343 0.892703993343473 0.8782289553079621 0.8782454967666369 0.7932680789238504 0.8705852202530341 0.8016708433001557 0.8031000199013208 0.5981587209588196 0.35063187980241933 0.3527098320636369 0.8222997691229328 0.8935862989293983 0.5429661936755584 0.3240690072218049 0.49618523093466455 0.4197455689099796 0.4192619240478909 0.8506431227031624 0.8797216690412618 0.8210577702422953 0.8783919844032069 0.8668518604639106 0.8551972168789476 0.41265472178507295 0.7960156035865261 0.8869013883682162 0.4586161283953035 0.8869013883682162 0.36228757528589484 0.7943573113152418 0.33205274330666007 0.3507293358764021]
114,3.6,0.8,deterministic,10000,17.512486466209374,80,0.3393270367518431,-0.6666134970533357,30.50681305754338,0,0,[0.38808484837039425 0.3873213809386636 0.8933540623237239 0.8867406253622836 0.8874317705088823 0.4217880029424321 0.5785789067854927 0.8711521583489679 0.5749473471781135 0.886861086709527 0.5460613954119472 0.5026815070741064 0.40106240967336465 0.8407682872858752 0.8986762777186081 0.5903778019835313 0.32465540167928414 0.8925400685448692 0.8813123770065731 0.5940642584479213 0.8955372649838633 0.40106240967336465 0.3905098052895188 0.8525069351699514 0.3593291425492593 0.5429661936755584 0.5460613954119472 0.8645353066980581 0.32406189642702443 0.8325113372787765 0.38092123461786637 0.5771892718641336 0.8995969648230189 0.8825203343832728 0.38092123461786637 0.8645353066980581 0.4217880029424321 0.8995969648230189 0.8265400158886264 0.8989443934434884 0.8637824267950981 0.4408861978624436 0.814790022660832 0.3241246857206106 0.5260630600309311 0.3358202028614234 0.43958726842591417 0.8139431254152243 0.43958726842591417 0.5749473471781135],[0.87709236697452 0.8773734589462246 0.5429661936755584 0.43931095962541605 0.5590861646973618 0.8644676471915229 0.7988036763562821 0.589516977984676 0.8004869440784993 0.43958726842591417 0.8135542681135706 0.8322141598953459 0.8722818489944575 0.3717297636561725 0.5191755217326668 0.7932680789238504 0.8997723652004683 0.5455214584781811 0.4279513609631448 0.7915169813769568 0.4647913559534945 0.8722818489944575 0.8761981580048536 0.3851413128738324 0.8875388358498699 0.8149223036120892 0.8135542681135706 0.5992537339095303 0.8999785076076573 0.3630808605201763 0.8797216690412618 0.7994489049978433 0.5105808419243506 0.4303188499570142 0.8797216690412618 0.5992537339095303 0.8644676471915229 0.5105808419243506 0.35715199986682267 0.5171237858978505 0.39969827019756005 0.8571156839245188 0.34615124911209433 0.8999567040038311 0.8222908193132877 0.8958744880846343 0.8576205047774051 0.3453885923204244 0.8576205047774051 0.8004869440784993]
115,3.6,1,deterministic,10000,19.538753925992918,100,-1.2108805354166678,0.09055319885903412,38.594255465150475,0,0,[0.7923108680026677 0.8955372649838633 0.5913222358338907 0.33390015787953 0.3894464565783568 0.791482410302899 0.457402678214377 0.8812592513480153 0.36005463237578306 0.8867406253622836 0.5260630600309311 0.8135542681135706 0.8642091117057046 0.451536490217601 0.3612300455252555 0.8980924892165902 0.3428448706782799 0.8980924892165902 0.3612300455252555 0.4018823844344282 0.3708561488777632 0.34443826471034394 0.8955372649838633 0.554984442402024 0.5465232996897426 0.5749473471781135 0.4552842631213207 0.811325045472273 0.41258659743938664 0.7906156461468404 0.7957441263150669 0.41118810477360507 0.4159558616897397 0.3935066338692498 0.8999476111331214 0.38455022210185175 0.8066559849881562 0.38808484837039425 0.4408861978624436 0.8784669999869643 0.41258659743938664 0.8926501814752832 0.45737784180350993 0.8598401224662229 0.8637824267950981 0.8708686399086023 0.4496475629781672 0.8978494874680628 0.5940642584479213 0.7889850357473971],[0.3270443762780847 0.4647913559534945 0.792820462706203 0.8965475458814176 0.8765905319152809 0.3263803728956274 0.8506332849231607 0.57215097722443 0.8872787424324504 0.43931095962541605 0.8222908193132877 0.345039671845385 0.5997091440896073 0.8529492841213557 0.8868569770437507 0.47698122274092997 0.8934022288961742 0.47698122274092997 0.8868569770437507 0.8719758114767275 0.8833854497623902 0.8928392855190614 0.4647913559534945 0.8095765735457492 0.8133496007790737 0.8004869440784993 0.8514714058539705 0.34305436669579653 0.8679573505481207 0.32568837463614553 0.329823724002194 0.8684848463740835 0.8666833853424278 0.875090124774015 0.49618523093466455 0.8783919844032069 0.33897548926065485 0.87709236697452 0.8571156839245188 0.42266056056247925 0.8679573505481207 0.5451842478842548 0.8506431227031624 0.39438029759007875 0.39969827019756005 0.5899557917525753 0.8536918138333588 0.5244410431897816 0.7915169813769568 0.32439393498467245]
116,3.6,1.2,deterministic,10000,24.06529013952344,120,0.651373921835047,1.1952824997478444,55.210273502597786,0,3659,[0.5862858243466706 0.8503420657156221 0.554984442402024 0.8506535373650195 0.554984442402024 0.39538961303557874 0.819680992807108 0.8407682872858752 0.457402678214377 0.5209801184698093 0.596866843601308 0.8168926774760048 0.336835235435362 0.4105828834786367 0.4647913559534945 0.5386635127087699 0.5940642584479213 0.4552842631213207 0.42373300001385783 0.3828255086171725 0.3241246857206106 0.3825526899646082 0.8645353066980581 0.8725348885448052 0.8831040497794228 0.5386635127087699 0.4279513609631448 0.7957441263150669 0.4125207918028627 0.8754781019898037 0.8167907918125159 0.34232337106220984 0.5388343007973729 0.4279513609631448 0.8598401224662229 0.34443826471034394 0.8111546978465104 0.5992861588763209 0.3894464565783568 0.8506535373650195 0.8503420657156221 0.8316374816353637 0.34443826471034394 0.7938228827246661 0.8926501814752832 0.3400092770495835 0.34230688657231456 0.34298129395232607 0.5388343007973729 0.3240166197495272],[0.7951996384997266 0.3825526899646082 0.8095765735457492 0.38292160433308353 0.8095765735457492 0.8743922434220045 0.35063187980241933 0.3717297636561725 0.8506332849231607 0.8244738825006613 0.790178659717065 0.3480613039157685 0.8955182130111211 0.8687128951280549 0.8476942478858662 0.8168142144377145 0.7915169813769568 0.8514714058539705 0.8637257055598896 0.8790245123203436 0.8999567040038311 0.8791244701924685 0.5992537339095303 0.41265472178507295 0.43149219383372517 0.8168142144377145 0.8621113391688833 0.329823724002194 0.8679821886530263 0.41746734987796863 0.3479681976000817 0.8935862989293983 0.8167393334179749 0.8621113391688833 0.39438029759007875 0.8928392855190614 0.34290369005545823 0.7890183775028075 0.8765905319152809 0.38292160433308353 0.3825526899646082 0.36219728437138393 0.8928392855190614 0.3282628645644957 0.5451842478842548 0.8944020519689748 0.8935921159397284 0.8933540623237239 0.8167393334179749 0.8999942292120089]
117,3.6,1.4,deterministic,10000,29.54292157850531,140,-1.3212782480952316,-0.06732352034678257,68.58151161650818,0,5510,[0.8999476111331214 0.547123992966139 0.8375688436562682 0.8719387209888116 0.443969830250916 0.4217880029424321 0.8544752690759801 0.5374815465056619 0.886861086709527 0.865313515799023 0.8867406253622836 0.8995969648230189 0.3381328643622179 0.799083336657229 0.8167907918125159 0.596866843601308 0.8265400158886264 0.3241246857206106 0.5804401751057012 0.8555780148236631 0.7889735017920015 0.5737518714786757 0.42373300001385783 0.5313225279109465 0.42149391101042344 0.7932680789238504 0.8978494874680628 0.5992861588763209 0.8709361088206857 0.5523963857206088 0.4336379676813151 0.5066178426700195 0.8790337713477121 0.4647913559534945 0.4207242927276265 0.4207242927276265 0.4853676450248681 0.412419123173186 0.38292160433308353 0.7885738288082831 0.5941380831621013 0.46967519823840326 0.5260422917638952 0.4576244539989798 0.8483103578246909 0.4552842631213207 0.8434852403504514 0.43958726842591417 0.5692693605689481 0.5845491447598966],[0.49618523093466455 0.8130832366399731 0.3683110184060228 0.5882881629966902 0.8559143817725315 0.8644676471915229 0.3875466381560536 0.8173319561832592 0.43958726842591417 0.5981587209588196 0.43931095962541605 0.5105808419243506 0.8950622790698048 0.33257118980264166 0.3479681976000817 0.790178659717065 0.35715199986682267 0.8999567040038311 0.7979372719654158 0.38891696652161406 0.3243848128814987 0.8010390010360988 0.8637257055598896 0.8200162635142564 0.8645797005493588 0.3278147629601016 0.5244410431897816 0.7890183775028075 0.5898515615076615 0.8107355137766733 0.8599236154761347 0.8305643983863812 0.42368517572965714 0.8476942478858662 0.8648727735923751 0.8648727735923751 0.839375388264616 0.8680205598222642 0.8789892975866925 0.3240690072218049 0.7914818065781859 0.8457378590145995 0.8222997691229328 0.850545426601738 0.38017415163001816 0.8514714058539705 0.37470616796068185 0.8576205047774051 0.8031000199013208 0.7960156035865261]
